Absolute Magnitude,Close Approach Date,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Epoch Osculation,Eccentricity,Perihelion Distance,Aphelion Dist,Perihelion Time,Mean Anomaly,Hazardous,Est Dia in M(avg)
20.3,726,26093.9545603721,25337692.0,489,3,0.0862781,2458000.5,0.2837354998124443,0.977464422066916,1.751874870361969,2457759.477171798,149.0119007204023,0,374.57830220405003
25.9,727,22476.6210831128,10114721.0,465,8,0.0675965,2457132.5,0.549330673129354,1.070571384469333,3.680457011020362,2457131.9098505634,0.1588655114251775,0,28.41467001445
23.3,727,33364.1949131897,7783836.5,460,7,0.0320572,2458000.5,0.4766056339184258,0.9664514931604292,2.726563012883382,2458020.898094618,351.9875164843269,0,94.08981548444999
26.0,727,29102.6621433297,7700853.0,451,8,0.0168726,2457163.5,0.4904425496641634,1.001016565431574,2.927947930217852,2457112.310624987,18.32363946753739,0,27.13579919805
20.0,727,99664.5130142364,46888956.0,1850,0,0.0254032,2458000.5,0.6541250187167202,0.6661955487871652,3.186037684824695,2458065.428369248,336.0605205798184,1,430.07343420970005
21.8,727,49783.3002977656,31133658.0,1818,0,0.0732779,2454727.5,0.01604580508682486,1.076711407053916,1.11182828843247,2454621.9872267367,90.84948361261634,0,187.7338630584
19.4,727,88977.4872781208,66365928.0,1139,1,0.201018,2458000.5,0.5465038514236423,0.8068879156308013,2.751633664602382,2458039.5406347574,343.7870690992968,0,566.94720272105
17.2,727,86912.3710534522,69400992.0,2652,1,0.288539,2458000.5,0.7634295603473189,0.5347031817325767,3.985753241458729,2458364.4374269582,254.4392767510044,0,1561.5022590116
27.3,727,17093.6321087711,29198216.0,129,6,0.00219311,2458000.5,0.1746445944349754,0.8552866130221755,1.217242644689926,2458022.448077992,339.4933576574859,0,14.912230804099998
22.692,727,32968.5471260037,40575460.0,2381,5,0.204752,2458000.5,0.3050077531968275,1.115517752412929,2.094641087614686,2457896.572723099,50.37195798443188,0,124.49233618595
21.2,728,40974.7207137322,25450598.0,1927,0,0.0861968,2458000.5,0.2571766688164828,0.9384830218754424,1.588317046130464,2458250.041984706,186.8045923202087,0,247.481430032
19.7,728,86065.0244782902,57285188.0,1369,1,0.340435,2458000.5,0.5224251735089448,0.5939224795405174,1.893321179863885,2457748.296971686,179.2346061243765,0,493.7903709975
21.4,728,54553.3416803797,32019638.0,473,4,0.163955,2458000.5,0.6655166917008981,0.7419391560568994,3.694390775201985,2458384.3733819313,245.4747336968524,0,225.7057467285
27.1,728,54529.4719774786,1360002.875,455,7,0.000461924,2458000.5,0.5188275390654629,0.6707022674375609,2.117080999023356,2458298.6582041713,181.4304842206923,0,16.350935932549998
22.3,728,69957.3277918336,26080848.0,449,6,0.141842,2458000.5,0.607394797669792,0.3708726193315003,1.518417777893399,2458085.1864274167,269.0893414575752,0,149.1223080412
25.1,729,88090.971609654,2102359.0,452,8,0.00968339,2457161.5,0.7861213434179134,0.5465331352504263,4.564151062830526,2457112.554576583,11.8098012486225,0,41.0716941115
22.9,729,36388.7751489509,26881886.0,447,8,0.163799,2457168.5,0.04504177046678558,1.142868141749796,1.2506776834083,2457228.9236736386,314.5123423802873,0,113.12083881665
19.8,729,52345.8960628982,41280860.0,1926,0,0.127077,2458000.5,0.2513969702048102,0.8618178906871873,1.440651793206483,2458112.3489319594,270.7537395031142,0,471.5661433514
19.9,729,43131.4900123194,66341680.0,1919,0,0.29611,2458000.5,0.2722361558110741,1.243787425403944,2.174319795325366,2457897.3270722814,45.51308764365081,0,450.3421707193
26.3,729,80381.4158994548,74536352.0,1050,6,0.00576528,2458000.5,0.282259446189521,0.627064217000095,1.120264155824921,2457978.849739271,26.13066154187896,0,23.63429308585
20.8,729,44867.3348981567,17181540.0,926,0,0.000450237,2458000.5,0.5141148119988089,0.9985113286024988,3.111559746871615,2458257.0117174955,274.181231593604,1,297.5381215558
24.3,729,25678.2885336634,11256888.0,466,6,0.0625607,2458000.5,0.566168714541514,1.073116520371177,3.874044075652111,2458586.95909767,211.4225904782124,0,59.366660120649996
23.4,729,44672.5859614506,17785672.0,464,7,0.014858,2458000.5,0.485694415555126,0.5601599714057505,1.618155755071808,2458053.918558211,313.6809131372462,0,89.85507620775
24.4,729,37317.5000937814,10380799.0,459,6,0.0618955,2458000.5,0.3004004580117029,0.6676955429391387,1.241097996409142,2457929.7631877805,74.77494755478482,0,56.6947202721
23.4,729,19786.5438624409,30902704.0,458,5,0.206438,2458000.5,0.425788929265207,1.205257731384729,2.992702889062429,2458275.805385661,270.7709571677369,0,89.85507620775
28.1,729,49594.7864394446,310717.78125,455,7,0.00161392,2458000.5,0.5557805063353044,0.8323447261352207,2.915103272009087,2458136.804877716,307.6210193510377,0,10.3167431158
26.2,729,20476.558430936,2395014.5,453,4,0.0163424,2458000.5,0.1228259560074111,0.850283140654399,1.088404276005146,2458096.9805441075,260.3615129914813,0,24.7481430032
28.3,729,28514.1996950691,842212.125,441,6,0.000726728,2458000.5,0.2768179656884798,0.8232368116093187,1.453470220785511,2457981.1055745864,15.73856968939628,0,9.40898154845
19.6,729,80508.0342822664,29087392.0,1025,0,0.00015193,2458000.5,0.6641653420026916,0.4687510977391751,2.322807704050318,2457715.6264345106,170.2672211468556,1,517.0619942241
20.8,730,44689.341697533,29008252.0,2655,0,0.000135863,2458000.5,0.2008474662273823,0.8600543240375536,1.292361610821421,2458050.122567627,316.193455013807,1,297.5381215558
21.8,730,65986.0870629262,48281244.0,1718,1,0.130683,2458000.5,0.2374628949357887,0.6908940219483144,1.121198838477503,2458107.148493046,238.1198116496168,0,187.7338630584
21.2,730,65773.7166798472,51611560.0,1535,0,0.194349,2458000.5,0.3433805045457145,0.6057113135074325,1.239227247411683,2457887.176493648,126.0654878581323,0,247.481430032
22.7,730,39767.0294368487,9843670.0,1011,2,0.0275577,2458000.5,0.2992250703245194,0.8332077734424879,1.544753361178395,2458177.862187924,225.1648953365072,0,124.03453329185
26.5,730,29047.8899205178,35050892.0,987,5,0.00794758,2458000.5,0.2404473889271889,0.7729069587225594,1.262256761222755,2457905.2280831933,91.4776379948172,0,21.5547314748
23.6,730,51522.0450956629,39204656.0,214,7,0.0869685,2458000.5,0.2135248612529886,0.8086265859392534,1.247704367452441,2458005.223386711,355.534572409147,0,81.94880347265
26.6,731,60334.1684098862,196758.078125,2237,7,0.00098174,2458000.5,0.6651089169105489,0.8015983713991771,3.985619992280372,2458576.0058095274,206.8299258026152,0,20.5846087521
16.5,731,82388.0116405177,48526792.0,2519,0,0.0137915,2458000.5,0.6885812527978447,0.2000018608245277,1.08445427819332,2458001.008485648,359.0262469100393,1,2155.4731474815
18.6,731,57631.934515918,37355668.0,2174,0,0.00118835,2458000.5,0.3111886921828933,0.8499770130515989,1.617976121298759,2458247.0744531346,182.7069205308997,1,819.4880347261501
19.6,731,17528.7041327492,30196152.0,1934,0,0.194589,2458000.5,0.3705216317163935,1.164485691080786,2.535357702286263,2458090.0225705914,324.9323551868687,0,517.0619942241
19.4,731,95340.3592499125,55480476.0,2312,0,0.0107072,2458000.5,0.7237244979866418,0.294150322072109,1.835248194470169,2458027.435326747,335.8350503331948,1,566.94720272105
24.2,731,18609.4371179608,27932892.0,2562,1,0.0138293,2458000.5,0.1641141756679257,0.7888251907063376,1.098574183093688,2458148.23132308,201.1724104612731,0,62.1645246148
21.3,731,51397.569619542,58643408.0,2380,1,0.0942201,2458000.5,0.3210147674756549,1.071607304984253,2.084889342226201,2457884.5413308926,57.64269680663373,0,236.3429308586
26.8,731,6485.0257675768,4084772.5,437,5,0.0270171,2458000.5,0.06779735338834182,1.041266470621972,1.192725192900409,2458042.5960159847,324.8546606686292,0,18.7733863058
23.4,731,63326.0293456982,4705713.0,438,8,0.00981719,2457187.5,0.5810117411186135,0.4983086540986478,1.880319594000861,2457124.73811712,47.69305840392773,0,89.85507620775
22.8,732,52109.737924531,22823190.0,446,7,0.143295,2458000.5,0.3632985011004107,1.063529259487132,2.277217578160426,2458022.135293052,350.1225122315924,0,118.45205970434999
18.9,732,67765.447577115,51074908.0,1969,0,0.0158613,2458000.5,0.7764687823449055,0.3052865374802698,2.426202519688672,2457821.0392619823,110.8202994449537,1,713.74424065115
23.3,732,26094.8504218492,38510460.0,2365,0,0.0155604,2458000.5,0.3346203283451472,0.669337376582259,1.342558703493536,2458051.7919353223,309.8939881643417,0,94.08981548444999
26.582,732,24301.8710522127,2216685.0,2426,5,0.00256097,2458000.5,0.3687747375627365,0.9936290997632312,2.154626075977573,2457945.3950397614,27.50013790717736,0,20.755950049
23.314,733,43011.8051538154,31375692.0,2603,7,0.00491233,2458000.5,0.3711828811694904,1.016164607065979,2.215823125570399,2457973.0685426244,13.16113649434463,0,93.48514734045
23.4,733,17330.3671711861,27897668.0,432,7,0.156863,2458000.5,0.3855490815139141,1.169996833354663,2.638270997824948,2458157.0227520345,301.286858779097,0,89.85507620775
23.0,733,33757.4872165994,20516684.0,1405,6,0.0425389,2458000.5,0.3308624103173001,0.7218854061287144,1.435773697945911,2458071.4739701296,297.5727906051746,0,108.0295623944
24.4,733,25326.5600878712,4387917.0,435,7,0.0101589,2458000.5,0.3517236656328624,1.016878147171331,2.120296829805211,2457896.6886752155,52.08176423751474,0,56.6947202721
21.3,733,82085.0820731748,71134760.0,140,5,0.251331,2458000.5,0.4429835004100397,0.5770708484725368,1.494935452587986,2457964.7360515906,33.42780957053742,0,236.3429308586
23.6,734,29769.8802437066,7719061.0,435,7,0.0369978,2458000.5,0.5205180416321035,1.015843599105384,3.221411135413525,2458350.745983719,248.0574048501794,0,81.94880347265
27.9,734,17991.5849174825,46505944.0,337,8,0.0101176,2457373.5,0.2629635926313657,0.9186705217592072,1.574206390628453,2457325.948608704,33.67914383290677,0,11.3120838817
25.7,734,45133.2203297486,59789792.0,1662,5,2.06111e-06,2458000.5,0.2890667509402134,0.5815719625778001,1.054508396153297,2458043.3226506985,302.9552518121182,0,31.156066121450003
22.7,734,59116.1526526266,67300648.0,1212,6,0.0465334,2458000.5,0.3021297511273738,0.5663122980747046,1.056660737355745,2458016.457187094,338.4851437920829,0,124.03453329185
26.1,734,24233.5593870958,33121586.0,507,6,0.0235961,2458000.5,0.04150279367617508,1.005505797275153,1.092582315326912,2457824.6437094617,161.3137513097115,0,25.9144870499
22.3,734,20001.8542603843,23928464.0,444,4,0.159308,2458000.5,0.5106055545538861,1.144011594231139,3.531201232053804,2458525.252008646,215.2891486769392,0,149.1223080412
21.7,734,54038.4715972408,64123460.0,352,7,0.135627,2458000.5,0.2479378494022843,1.084531270051238,1.799622038792415,2457866.2021146906,76.43472877522984,0,196.58148744435
24.6,734,40618.2711126996,47137388.0,142,5,0.0438514,2458000.5,0.1256003744285223,0.8349902476605214,1.074869325105879,2458157.063418168,194.6374319693856,0,51.7061994224
19.1,735,65345.4506178558,59364796.0,2646,0,0.0711418,2458000.5,0.3424920244272601,1.05977112597206,2.163828177287852,2457987.2931841877,6.361149589017582,0,650.9424840017
17.7,735,44802.5884177892,9725639.0,1975,0,0.0197655,2458000.5,0.07577564101669712,1.021513918573853,1.189018423805814,2458107.042759914,269.6292888482229,1,1240.3453329187
22.4,735,43838.0223298531,9437706.0,1239,1,0.0607642,2458000.5,0.1564546678634704,1.037328670628625,1.422121061613462,2457760.960257089,173.1289601585488,0,142.41069858975
24.6,735,15586.3654716263,70743992.0,822,6,0.073634,2458000.5,0.3107093461392055,1.068191239061506,2.031201544167011,2457812.829400624,95.8805203293284,0,51.7061994224
21.2,735,25658.971772787,35616624.0,525,4,0.0202681,2458000.5,0.1095297345103756,1.003594747375297,1.250483319618823,2457942.5919642434,47.70176752225119,1,247.481430032
22.5,735,25932.7798409607,13657156.0,429,5,0.0776847,2458000.5,0.525446226016918,1.089801180878397,3.503150095143901,2458499.381926796,218.7107626651404,0,136.00116132335
26.1,735,30024.041791644,48660488.0,311,8,0.0350213,2457408.5,0.2476569278661727,0.8930950662567207,1.481074642580197,2457345.490645902,48.0160527954399,0,25.9144870499
23.586,735,29088.4816894137,39294992.0,2616,5,0.121365,2458000.5,0.3107667481387484,0.6753051925834421,1.284278709556516,2458131.183662796,227.1918976953056,0,82.478853778
25.7,736,60860.8847845782,49789088.0,1766,3,0.00650921,2458000.5,0.2871313370063317,0.629678748701777,1.136926465945931,2458058.315226488,291.3592473986104,0,31.156066121450003
22.0,736,6882.0517115808,41340620.0,914,0,0.273535,2458000.5,0.3859645619458195,1.282432937952171,2.894631962458393,2458321.8483193815,255.0655076852049,0,171.21531802344998
19.1,736,53816.0514996773,52638864.0,65,0,0.0579819,2457800.5,0.5879997755078575,0.6276588420128532,2.419227080374908,2457891.708346953,312.1921337536145,0,650.9424840017
27.5,736,20666.8464804607,49079352.0,300,7,0.0177474,2458000.5,0.2519976123887144,0.8860163860899668,1.483003822306488,2457830.845062728,129.7067036133334,0,13.6001161323
26.8,736,19131.4973015862,46047556.0,508,7,0.00937303,2458000.5,0.241795135503773,0.912365259915394,1.494280496760398,2458065.574974395,311.4102327220644,0,18.7733863058
19.3,736,53816.039828626,52638856.0,2617,0,0.0575808,2458000.5,0.5880232086208848,0.6277140396766476,2.419613153563243,2457891.7014351846,57.01558742539159,0,593.6666012068
18.62,736,68492.7009693882,25295332.0,2513,6,0.0749289,2458000.5,0.7081592201725777,0.4180177447098663,2.446679539590551,2457800.372793113,115.0633719552564,0,811.9749232641
27.0,737,40446.0981793868,475176.625,423,7,0.000773153,2458000.5,0.6485959050261111,0.9670571178037974,4.536903317692293,2457220.632715734,168.3669382158031,0,17.12153180235
23.6,737,21515.8718904261,23547996.0,420,7,0.154247,2458000.5,0.4630090678425966,1.168112744073154,3.182473733728879,2458417.3643190963,231.9374684338384,0,81.94880347265
21.7,737,24509.6416888394,24835716.0,410,6,0.135162,2458000.5,0.4607282493693608,1.149324330125879,3.113180905061491,2458378.0797643927,240.3919553976602,0,196.58148744435
19.6,737,16781.9829211653,57010668.0,2014,0,0.213643,2458000.5,0.09902927836596816,1.208536136093162,1.474206170785177,2458252.7259142376,199.9814484123729,0,517.0619942241
19.8,737,35483.9357341939,27020448.0,1928,0,0.0956515,2458000.5,0.5007766100646422,1.099071576719594,3.304053753052747,2458420.937186971,233.1446995942014,0,471.5661433514
20.9,737,67322.8371318977,35269684.0,1034,0,0.0364407,2458000.5,0.6375857964661167,0.9121926959021032,4.121786033448769,2457280.6401211517,177.6764924649269,1,284.1467001445
22.2,737,17186.6039138961,26408886.0,434,5,0.176152,2458000.5,0.2680349762562177,1.084008772734691,1.877905355867549,2457937.3691792777,34.52485058126967,0,156.15022590115
21.6,737,50291.9425075889,41226392.0,386,7,0.0397118,2458000.5,0.6880357150585764,0.7416216083535379,4.012907317884217,2458559.7485586954,209.6190929754219,1,205.84608752135
18.9,738,61348.9688697301,50379816.0,1491,1,0.0997003,2458000.5,0.1830309189582611,0.6410581164786704,0.9282989898177888,2457984.516363662,22.66428328183171,0,713.74424065115
23.6,738,25064.2840766141,48405356.0,1177,1,0.0135841,2458000.5,0.3005049778688926,0.5601615795836749,1.041455478039025,2458078.5562944957,252.6458173727455,0,81.94880347265
21.3,738,52666.7022628272,47280360.0,432,3,0.186935,2458000.5,0.3516743045868617,0.7181996160227876,1.497352292852652,2457794.969431285,173.7411119891742,0,236.3429308586
22.4,738,24428.67630638,27341178.0,425,5,0.176799,2458000.5,0.4840430016055265,1.18784317303486,3.416583849880325,2458531.9431509706,210.0513739780582,0,142.41069858975
24.6,738,23209.9214899497,49856180.0,267,7,0.0212488,2458000.5,0.2506166538059225,0.8715655193788402,1.454521719696578,2457845.0939813745,122.1174996545522,0,51.7061994224
24.4,738,46849.0951008198,39432668.0,2526,6,0.14999,2458000.5,0.1863309941239156,0.8014500502049661,1.168515732974984,2457968.3895503175,32.37482508424976,0,56.6947202721
25.6,739,37180.6877736151,9510837.0,420,8,0.051126,2457246.5,0.4706304252155641,0.963867592045236,2.677700181991387,2457291.5688547366,341.9202261468818,0,32.62440628075
27.0,739,28049.1080061306,1921970.375,415,7,0.0139935,2458000.5,0.5072178626445839,1.024436910159256,3.133331127688217,2458350.1364889946,245.0324084832503,0,17.12153180235
24.2,739,17146.9699702579,24531640.0,414,8,0.161434,2457257.5,0.4453870799444034,1.171186462385494,3.052250893773066,2457260.0874291896,359.1689666450942,0,62.1645246148
22.9,739,23254.6728538275,23388612.0,411,6,0.14386,2458000.5,0.4596851665162324,1.150753569570883,3.108813254279622,2458388.7533122506,236.8835503493315,0,113.12083881665
18.7,739,30494.3914237546,7947825.0,2087,0,0.0445011,2458000.5,0.4390190795336684,1.003137136230821,2.573230970538066,2458157.624303576,295.2366786446673,1,782.60499749675
17.3,739,89136.1713138919,66579028.0,2588,0,0.0927002,2458000.5,0.3412071708164073,1.056780247733015,2.151452146182465,2458019.6814799947,350.6946556061606,0,1491.2230804117999
21.0,739,56920.6540735049,58673240.0,1518,6,0.0996334,2458000.5,0.6118028720268616,0.4569195218309278,1.897139737785978,2458107.510673328,277.4056999350546,0,271.35799198045004
23.9,739,28459.2857333086,42572924.0,1484,0,0.00422625,2458000.5,0.2147618645080877,0.6852601606980825,1.060096132444256,2458120.3593739606,215.0911439545623,0,71.3744240651
27.6,739,69073.0743009064,70511112.0,1251,5,0.000163588,2458000.5,0.2654163694125931,0.9541159942483892,1.643589575328308,2457841.639691896,105.7741586740609,0,12.9880100754
25.0,739,65077.9365550381,2742343.0,413,7,0.0182783,2458000.5,0.3163524521967248,0.9341192350704908,1.798631692134738,2457884.5537806447,71.54933211027148,0,43.00734342095
21.8,739,13951.6536128705,39861536.0,396,4,0.229331,2458000.5,0.08057750976845952,1.218559231063272,1.432146497826173,2457899.364621294,65.32958469542676,0,187.7338630584
24.3,740,70146.1062945922,4027630.25,413,7,0.0261237,2458000.5,0.6212872878634408,0.8997108735862982,3.851705409804122,2458647.9941900186,185.718888648257,0,59.366660120649996
20.3,740,65260.6365451273,45290452.0,1887,0,0.0239052,2458000.5,0.3514103935691205,0.8123640834742931,1.692653189141737,2457842.6283532297,111.0036142133737,1,374.57830220405003
19.2,740,13715.7437420279,51762684.0,1494,0,0.336265,2458000.5,0.5291161623581504,1.299831649723081,4.220984933120531,2457259.9070487,159.1562373489458,0,621.64524614805
21.0,740,71099.2843169432,38764444.0,1351,1,0.0984179,2458000.5,0.4527922930841961,0.4967905021181501,1.318938683854696,2457968.7570858626,36.16756328615697,0,271.35799198045004
26.5,740,68954.327918712,73568616.0,1105,7,0.0117221,2458000.5,0.2900829690937606,0.9852160851837652,1.790364841297446,2457907.7259698254,55.92997804938587,0,21.5547314748
22.9,740,56899.9577684495,8084249.5,409,6,0.00673185,2458000.5,0.4339466260698003,0.6598114236886502,1.671457866722864,2458130.44332306,258.231265975646,0,113.12083881665
21.7,740,43492.3300257732,25195372.0,405,5,0.1545,2458000.5,0.2797508235075694,1.084706560357987,1.927324819227733,2457910.258084204,48.1247111577818,0,196.58148744435
22.7,740,43041.6915361182,16940034.0,382,7,0.0606602,2458000.5,0.3258135390847704,0.8738368191994976,1.718433627801874,2457753.8187713576,164.7649030428171,0,124.03453329185
20.5,740,61055.3831985749,41961076.0,257,5,0.25486,2458000.5,0.3500918515615192,0.7404771778543769,1.538236143815783,2458182.1239772374,212.806811809681,0,341.6194717976
24.4,740,68753.8865939054,25487278.0,171,8,0.0554436,2457635.5,0.09454986157657048,0.8847049322132113,1.069472100116057,2457789.175350249,203.1778433698639,0,56.6947202721
23.3,740,23668.5938005433,11899910.0,384,6,0.0810674,2458000.5,0.5269093637279921,1.040675192375791,3.358799718294158,2458468.3174956175,218.6732867148078,0,94.08981548444999
22.6,741,27285.2288975083,36701408.0,1511,7,0.196213,2458000.5,0.305365761964529,1.196162029241194,2.247843358757295,2458114.2006999706,310.4074462851707,0,129.8801007541
24.9,741,66021.6932663544,55625448.0,496,8,0.0822166,2457077.5,0.2897936120016645,0.6558318552789429,1.191044957889006,2456969.504500414,119.949331482338,0,45.034217071949996
24.6,741,40209.4262631251,4135826.0,400,7,0.0221802,2458000.5,0.5367381930943007,0.9631401212142396,3.194941148845197,2458347.745421687,245.8315419065794,0,51.7061994224
18.2,741,50663.3379549098,22621378.0,2060,0,0.0957484,2458000.5,0.2096714891220505,0.7075146211152779,1.082917107911741,2458132.577617642,206.3114030929404,0,985.2413187458001
18.3,741,101029.4177603004,58752188.0,2014,0,0.196355,2458000.5,0.4635614831057528,0.6870695107683017,1.874526978410531,2458233.519272684,201.5563528323696,0,940.89815484425
18.5,741,55627.9496630496,61548556.0,2679,0,0.405597,2458000.5,0.2226510107461644,1.252325266261587,1.969716013971306,2457938.6149998675,29.82893949857766,0,858.1093159479001
20.3,741,51321.7920954794,38150552.0,923,0,0.0109273,2458000.5,0.6479373645796841,0.7442617578581845,3.483745891801286,2458414.904690242,227.1167984783599,1,374.57830220405003
24.4,741,36555.7678550777,34015012.0,653,5,0.0160037,2458000.5,0.3761644745733882,0.5657266119586475,1.247977766520836,2457973.2382127326,31.11384184160581,0,56.6947202721
21.0,741,40155.1503549037,14970271.0,432,4,0.00511967,2458000.5,0.5582056617961678,0.996828685491443,3.515808074609057,2458543.7277319017,202.0260655142209,1,271.35799198045004
25.3,741,30640.5458871267,1117845.0,404,6,0.0052947,2458000.5,0.2522571739559274,0.6279588446310091,1.051652975794525,2458017.812372929,337.8286426102251,0,37.4578302204
28.1,741,18633.1956779866,970847.6875,402,6,0.00625733,2458000.5,0.1779983170909919,0.9722879130760156,1.393371265710954,2458183.6361210635,219.6880000534488,0,10.3167431158
28.9,742,49351.098419717,26609.88671875,398,7,0.000230557,2458000.5,0.619742397626061,0.9021242556698144,3.842681634010626,2458591.554294721,200.5778104425667,0,7.13744240655
21.6,742,62920.8633138095,23703792.0,1773,0,0.0303541,2458000.5,0.2545074461802969,0.8276409423995149,1.392745936473804,2458074.749037146,297.43997477661,1,205.84608752135
21.8,742,31843.240171493,53579732.0,1647,7,0.237457,2458000.5,0.3554601622568535,1.09073502565197,2.293803715882376,2458056.7851922465,334.8003802993367,0,187.7338630584
23.3,742,67716.2538696244,60759784.0,1201,2,0.012463,2458000.5,0.2012911336705421,0.8178779127047361,1.230122171389413,2457975.160339082,24.10210151288632,0,94.08981548444999
22.5,742,74737.6042568962,17947742.0,1153,6,0.0661996,2458000.5,0.6329020480887511,1.070486943772806,4.761672773814566,2457285.058237296,141.6052130583198,0,136.00116132335
26.3,742,54855.271930775,56934448.0,590,3,0.0157549,2458000.5,0.1204203551250059,0.841870531325882,1.072385980250233,2458064.5342615223,292.5997863563426,0,23.63429308585
23.1,742,53763.0072849446,55031376.0,479,6,0.156829,2458000.5,0.0583533889101139,1.096405958693681,1.232293461622126,2458133.985469518,255.2840328502903,0,103.16743115780001
25.5,742,31763.0847054884,7534948.5,399,8,0.0167973,2457289.5,0.4535799790334885,0.400954748593998,1.066615008036758,2457189.9507608376,156.0949606359345,0,34.1619471798
26.1,742,44954.574063453,43367696.0,270,6,0.029105,2458000.5,0.2297953176533559,0.6762256916483175,1.079737903867635,2457861.5972867734,166.4127258977795,0,25.9144870499
29.2,742,19409.3392313946,52622024.0,268,7,0.000565374,2458000.5,0.3060148356233818,0.8941802684791534,1.682763200571409,2457937.775340752,42.26978520043871,0,6.21645246145
25.6,742,37951.4166435248,58392180.0,469,8,0.0277374,2457126.5,0.3121612145228426,0.9336530399898032,1.781090762490376,2457176.409730704,328.8942255595458,0,32.62440628075
20.9,742,44840.8259561113,53973008.0,2540,0,0.245046,2458000.5,0.3518651064742382,1.063028662028616,2.217241147997785,2458093.8877674807,316.1797641892003,0,284.1467001445
24.4,743,88934.3489391919,3259182.5,390,8,0.0217071,2457307.5,0.7779962714706713,0.5146684643235553,4.12190649532234,2457259.1752629965,13.49343863770408,0,56.6947202721
19.3,743,49792.9693568908,66619040.0,388,5,0.360818,2458000.5,0.548274480842357,1.202860382502528,4.122764721634012,2457244.6648363518,171.4432036018875,0,593.6666012068
20.5,743,21288.1263106675,50634492.0,320,7,0.339807,2458000.5,0.5293491720407304,1.208891725234885,3.928214823484511,2457322.282730532,162.3828094929087,0,341.6194717976
20.5,743,59999.951121296,37327476.0,2478,0,0.0828979,2453883.5,0.3449432374913885,0.6542341887958556,1.343254353389082,2453924.8098168983,319.2079161043974,0,341.6194717976
23.6,743,26246.3749016784,45005364.0,2220,9,0.299008,2457307.5,0.5831434098984647,1.297847805317589,4.928983369410715,2457308.4984021806,359.8208759287296,0,81.94880347265
22.5,743,46545.8725780492,47716892.0,1814,2,0.0152025,2458000.5,0.4058593439223195,0.6798616073598015,1.608692796063867,2458192.7527737864,205.1968404437924,0,136.00116132335
18.0,743,127990.6355293884,54304932.0,880,1,0.269517,2458000.5,0.667528022842474,0.67049779505136,3.362911581484917,2458368.46418162,233.3672151859035,0,1080.2956239441
20.0,743,11612.1643948958,43069024.0,408,0,0.287685,2458000.5,0.3255936744095279,1.269995552441684,2.496266726696186,2458260.156605105,260.9663921201321,0,430.07343420970005
20.7,743,43397.3933987072,33129246.0,236,6,0.15563,2458000.5,0.5131027069189621,0.7019502855453299,2.181410519783687,2457968.079036883,18.45977883936279,0,311.56066121444996
24.8,743,28767.7733608859,7072824.5,1141,7,0.0257865,2458000.5,0.248954343793916,0.8697490362946688,1.446352599092496,2457818.6691199546,143.807086691399,0,47.156614335149996
25.4,743,55137.7801787227,4116410.25,383,8,0.00434632,2457311.5,0.4990562266434421,0.5725904284852433,1.713456265532408,2457244.228497711,54.2565966574293,0,35.77195014895
23.733,743,20148.2026570092,30772054.0,2458,7,0.0655861,2458000.5,0.2559074402636569,0.7883703769460697,1.330641207379987,2457814.3393313247,168.242998996649,0,77.08016166495
22.2,744,30005.5255079297,31179372.0,393,6,0.125824,2458000.5,0.4906872896860254,1.125431105711823,3.293979927710184,2458512.1893382175,206.4644878839639,0,156.15022590115
23.2,744,58788.17202766,14840737.0,375,9,0.0262484,2457331.5,0.559499789761082,0.8692103993198059,3.077259450709843,2457270.4525049613,21.7071962058351,0,98.5241318746
22.6,744,95861.3474863426,60249328.0,750,5,0.0486739,2458000.5,0.4834279187461137,0.4058012829817919,1.165330017791498,2458016.515206882,337.3294060083983,0,129.8801007541
21.5,744,38515.5896023116,43122840.0,2311,2,0.13285,2458000.5,0.3394092589747245,0.6866829065836968,1.392313555031629,2458107.2554356437,260.720761059823,0,215.54731474814997
21.5,744,100449.1043357054,74507408.0,71,3,0.330539,2458000.5,0.4801481860442222,0.4978940988339376,1.417629077069771,2457992.450198238,8.464535611176563,0,215.54731474814997
21.1,744,40469.2678682302,32403654.0,392,4,0.13715,2458000.5,0.3408009738629407,0.9622961089509025,1.957295913476703,2458019.736501637,349.2504097874498,0,259.14487049900004
21.7,744,51902.1566079394,59599352.0,210,2,0.0242856,2458000.5,0.2801261382165084,0.6489189584504385,1.15394955199315,2457936.456416256,73.75281712611945,1,196.58148744435
21.6,744,57045.7666625792,40852096.0,156,5,0.176342,2458000.5,0.1959656502305822,0.8189938052839197,1.218217180835746,2457874.3167535,120.9753117708478,0,205.84608752135
23.0,744,59539.6070978918,15103618.0,135,7,0.00775713,2458000.5,0.4295026252096482,0.5607081705814959,1.40497369004949,2457959.4551954735,41.51809459814236,0,108.0295623944
25.7,745,21557.5629361211,21956538.0,445,8,0.0735965,2457166.5,0.1093236812757923,1.020353906096027,1.27083512553236,2457249.13599487,293.5757063225828,0,31.156066121450003
26.3,745,36920.8449650718,1615421.5,390,7,0.00529191,2458000.5,0.6340378718501453,0.9450394667395204,4.219645040464701,2457341.533683005,156.5116204542053,0,23.63429308585
24.4,745,33607.4927221453,20333868.0,385,7,0.125437,2458000.5,0.4094251140887347,1.09764146884189,2.619555096833991,2458263.3170220368,257.7697867864825,0,56.6947202721
